Datetime, Temperature;
8/8/2016 00:30;20,478
8/8/2016 00:45;20,601
8/8/2016 01:00;20,889
8/8/2016 01:15;20,992
8/8/2016 01:30;21,214
8/8/2016 01:45;21,293
8/8/2016 02:00;21,355
8/8/2016 02:15;21,347
8/8/2016 02:30;21,324
8/8/2016 02:45;21,479
8/8/2016 03:00;21,527
8/8/2016 03:15;21,701
8/8/2016 03:30;21,863
8/8/2016 03:45;22,085
8/8/2016 04:00;22,397
8/8/2016 04:15;22,521
8/8/2016 04:30;22,563
8/8/2016 04:45;22,543
8/8/2016 05:00;22,446
8/8/2016 05:15;22,528
8/8/2016 05:30;22,574
8/8/2016 05:45;22,595
8/8/2016 06:00;22,457
8/8/2016 06:15;22,717
8/8/2016 06:30;23,079
8/8/2016 06:45;23,484
8/8/2016 07:00;23,679
8/8/2016 07:15;24,061
8/8/2016 07:30;24,893
8/8/2016 07:45;25,285
8/8/2016 08:00;25,653
8/8/2016 08:15;25,459
8/8/2016 08:30;25,352
8/8/2016 08:45;25,755
8/8/2016 09:00;27,025
8/8/2016 09:15;27,584
8/8/2016 09:30;28,348
8/8/2016 09:45;29,546
8/8/2016 10:00;30,557
8/8/2016 10:15;30,981
8/8/2016 10:30;31,575
8/8/2016 10:45;32,266
8/8/2016 11:00;32,720
8/8/2016 11:15;33,310
8/8/2016 11:30;33,252
8/8/2016 11:45;33,188
8/8/2016 12:00;33,093
8/8/2016 12:15;33,502
8/8/2016 12:30;34,074
8/8/2016 12:45;34,745
8/8/2016 13:00;34,419
8/8/2016 13:15;34,221
8/8/2016 13:30;33,980
8/8/2016 13:45;34,541
8/8/2016 14:00;35,002
8/8/2016 14:15;34,715
8/8/2016 14:30;34,697
8/8/2016 14:45;35,055
8/8/2016 15:00;35,770
8/8/2016 15:15;35,740
8/8/2016 15:30;35,750
8/8/2016 15:45;35,449
8/8/2016 16:00;35,421
8/8/2016 16:15;36,077
8/8/2016 16:30;35,877
8/8/2016 16:45;34,545
8/8/2016 17:00;34,022
8/8/2016 17:15;33,881
8/8/2016 17:30;33,607
8/8/2016 17:45;33,231
8/8/2016 18:00;32,298
8/8/2016 18:15;32,012
8/8/2016 18:30;32,091
8/8/2016 18:45;32,532
8/8/2016 19:00;32,133
8/8/2016 19:15;30,875
8/8/2016 19:30;29,781
8/8/2016 19:45;28,909
8/8/2016 20:00;28,110
8/8/2016 20:15;27,665
8/8/2016 20:30;27,123
8/8/2016 20:45;26,718
8/8/2016 21:00;26,372
8/8/2016 21:15;26,126
8/8/2016 21:30;25,858
8/8/2016 21:45;25,588
8/8/2016 22:00;25,034
8/8/2016 22:15;24,935
8/8/2016 22:30;24,753
8/8/2016 22:45;24,574
8/8/2016 23:00;24,541
8/8/2016 23:15;24,500
8/8/2016 23:30;25,012
8/8/2016 23:45;25,125
9/8/2016 00:00;24,687
9/8/2016 00:15;24,500
9/8/2016 00:30;24,266
9/8/2016 00:45;24,104
9/8/2016 01:00;23,790
9/8/2016 01:15;23,484
9/8/2016 01:30;23,239
9/8/2016 01:45;23,082
9/8/2016 02:00;22,993
9/8/2016 02:15;22,897
9/8/2016 02:30;22,707
9/8/2016 02:45;22,569
9/8/2016 03:00;22,508
9/8/2016 03:15;22,478
9/8/2016 03:30;22,453
9/8/2016 03:45;22,428
9/8/2016 04:00;22,395
9/8/2016 04:15;22,287
9/8/2016 04:30;22,274
9/8/2016 04:45;22,312
9/8/2016 05:00;22,339
9/8/2016 05:15;22,340
9/8/2016 05:30;22,369
9/8/2016 05:45;22,368
9/8/2016 06:00;22,411
9/8/2016 06:15;22,349
9/8/2016 06:30;22,209
9/8/2016 06:45;22,271
9/8/2016 07:00;22,362
9/8/2016 07:15;22,512
9/8/2016 07:30;22,770
9/8/2016 07:45;22,998
9/8/2016 08:00;23,317
9/8/2016 08:15;23,809
9/8/2016 08:30;24,381
9/8/2016 08:45;25,069
9/8/2016 09:00;26,080
9/8/2016 09:15;26,415
9/8/2016 09:30;27,128
9/8/2016 09:45;27,811
9/8/2016 10:00;27,846
9/8/2016 10:15;28,130
9/8/2016 10:30;28,383
9/8/2016 10:45;29,007
9/8/2016 11:00;29,409
9/8/2016 11:15;29,441
9/8/2016 11:30;29,529
9/8/2016 11:45;29,807
9/8/2016 12:00;30,072
9/8/2016 12:15;30,286
9/8/2016 12:30;30,238
9/8/2016 12:45;30,727
9/8/2016 13:00;30,693
9/8/2016 13:15;30,736
9/8/2016 13:30;30,255
9/8/2016 13:45;30,057
9/8/2016 14:00;30,060
9/8/2016 14:15;29,884
9/8/2016 14:30;29,752
9/8/2016 14:45;29,941
9/8/2016 15:00;30,173
9/8/2016 15:15;30,528
9/8/2016 15:30;31,123
9/8/2016 15:45;31,412
9/8/2016 16:00;31,761
9/8/2016 16:15;32,779
9/8/2016 16:30;32,193
9/8/2016 16:45;30,781
9/8/2016 17:00;29,570
9/8/2016 17:15;29,179
9/8/2016 17:30;28,684
9/8/2016 17:45;28,265
9/8/2016 18:00;28,265
9/8/2016 18:15;28,377
9/8/2016 18:30;28,685
9/8/2016 18:45;29,466
9/8/2016 19:00;28,973
9/8/2016 19:15;27,441
9/8/2016 19:30;26,144
9/8/2016 19:45;25,462
9/8/2016 20:00;24,969
9/8/2016 20:15;24,541
9/8/2016 20:30;24,204
9/8/2016 20:45;23,966
9/8/2016 21:00;23,762
9/8/2016 21:15;23,604
9/8/2016 21:30;23,502
9/8/2016 21:45;23,434
9/8/2016 22:00;23,322
9/8/2016 22:15;23,240
9/8/2016 22:30;23,159
9/8/2016 22:45;23,130
9/8/2016 23:00;23,193
9/8/2016 23:15;23,370
9/8/2016 23:30;23,444
9/8/2016 23:45;23,540
10/8/2016 00:00;23,434
10/8/2016 00:15;23,384
10/8/2016 00:30;23,319
10/8/2016 00:45;23,285
10/8/2016 01:00;23,235
10/8/2016 01:15;23,243
10/8/2016 01:30;23,191
10/8/2016 01:45;23,383
10/8/2016 02:00;23,405
10/8/2016 02:15;23,323
10/8/2016 02:30;23,496
10/8/2016 02:45;23,672
10/8/2016 03:00;23,955
10/8/2016 03:15;23,891
10/8/2016 03:30;23,882
10/8/2016 03:45;24,177
10/8/2016 04:00;24,144
10/8/2016 04:15;24
10/8/2016 04:30;23,706
10/8/2016 04:45;23,457
10/8/2016 05:00;23,227
10/8/2016 05:15;23,216
10/8/2016 05:30;23,489
10/8/2016 05:45;23,461
10/8/2016 06:00;23,148
10/8/2016 06:15;22,995
10/8/2016 06:30;22,937
10/8/2016 06:45;23,178
10/8/2016 07:00;23,114
10/8/2016 07:15;23,107
10/8/2016 07:30;23,383
10/8/2016 07:45;23,666
10/8/2016 08:00;24,036
10/8/2016 08:15;24,288
10/8/2016 08:30;24,588
10/8/2016 08:45;25,095
10/8/2016 09:00;25,870
10/8/2016 09:15;26,334
10/8/2016 09:30;27,074
10/8/2016 09:45;27,735
10/8/2016 10:00;28,250
10/8/2016 10:15;28,850
10/8/2016 10:30;29,342
10/8/2016 10:45;29,990
10/8/2016 11:00;30,671
10/8/2016 11:15;31,120
10/8/2016 11:30;31,569
10/8/2016 11:45;31,676
10/8/2016 12:00;31,640
10/8/2016 12:15;32,050
10/8/2016 12:30;32,728
10/8/2016 12:45;33,460
10/8/2016 13:00;33,717
10/8/2016 13:15;33,597
10/8/2016 13:30;33,793
10/8/2016 13:45;33,723
10/8/2016 14:00;33,082
10/8/2016 14:15;32,643
10/8/2016 14:30;32,530
10/8/2016 14:45;32,893
10/8/2016 15:00;33,499
10/8/2016 15:15;33,858
10/8/2016 15:30;34,281
10/8/2016 15:45;34,604
10/8/2016 16:00;34,811
10/8/2016 16:15;35,589
10/8/2016 16:30;34,489
10/8/2016 16:45;33,160
10/8/2016 17:00;32,796
10/8/2016 17:15;32,833
10/8/2016 17:30;32,302
10/8/2016 17:45;31,805
10/8/2016 18:00;31,468
10/8/2016 18:15;31,404
10/8/2016 18:30;31,187
10/8/2016 18:45;31,981
10/8/2016 19:00;31,712
10/8/2016 19:15;30,188
10/8/2016 19:30;28,921
10/8/2016 19:45;27,858
10/8/2016 20:00;27,073
10/8/2016 20:15;26,474
10/8/2016 20:30;25,962
10/8/2016 20:45;25,428
10/8/2016 21:00;24,947
10/8/2016 21:15;24,577
10/8/2016 21:30;24,250
10/8/2016 21:45;23,978
10/8/2016 22:00;23,716
10/8/2016 22:15;23,596
10/8/2016 22:30;23,532
10/8/2016 22:45;23,519
10/8/2016 23:00;23,586
10/8/2016 23:15;23,541
10/8/2016 23:30;23,367
10/8/2016 23:45;23,288
11/8/2016 00:00;23,307
11/8/2016 00:15;23,402
11/8/2016 00:30;23,319
11/8/2016 00:45;23,242
11/8/2016 01:00;23,283
11/8/2016 01:15;23,499
11/8/2016 01:30;23,614
11/8/2016 01:45;23,636
11/8/2016 02:00;23,505
11/8/2016 02:15;23,299
11/8/2016 02:30;23,132
11/8/2016 02:45;23,001
11/8/2016 03:00;22,991
11/8/2016 03:15;22,991
11/8/2016 03:30;23,006
11/8/2016 03:45;22,932
11/8/2016 04:00;22,855
11/8/2016 04:15;22,744
11/8/2016 04:30;22,691
11/8/2016 04:45;22,691
11/8/2016 05:00;22,650
11/8/2016 05:15;22,625
11/8/2016 05:30;22,583
11/8/2016 05:45;22,583
11/8/2016 06:00;22,700
11/8/2016 06:15;22,476
11/8/2016 06:30;22,395
11/8/2016 06:45;22,213
11/8/2016 07:00;22,120
11/8/2016 07:15;22,208
11/8/2016 07:30;22,595
11/8/2016 07:45;23,022
11/8/2016 08:00;23,570
11/8/2016 08:15;24,028
11/8/2016 08:30;24,475
11/8/2016 08:45;25,094
11/8/2016 09:00;25,956
11/8/2016 09:15;26,465
11/8/2016 09:30;27,116
11/8/2016 09:45;27,748
11/8/2016 10:00;28,401
11/8/2016 10:15;28,938
11/8/2016 10:30;29,256
11/8/2016 10:45;29,662
11/8/2016 11:00;29,818
11/8/2016 11:15;30,035
11/8/2016 11:30;30,077
11/8/2016 11:45;30,111
11/8/2016 12:00;30,188
11/8/2016 12:15;30,294
11/8/2016 12:30;30,518
11/8/2016 12:45;31,195
11/8/2016 13:00;31,358
11/8/2016 13:15;31,484
11/8/2016 13:30;31,897
11/8/2016 13:45;32,261
11/8/2016 14:00;32,207
11/8/2016 14:15;32,044
11/8/2016 14:30;31,909
11/8/2016 14:45;32,368
11/8/2016 15:00;32,496
11/8/2016 15:15;32,228
11/8/2016 15:30;32,229
11/8/2016 15:45;32,915
11/8/2016 16:00;33,397
11/8/2016 16:15;34,147
11/8/2016 16:30;33,233
11/8/2016 16:45;32,011
11/8/2016 17:00;31,758
11/8/2016 17:15;31,289
11/8/2016 17:30;31,183
11/8/2016 17:45;31,083
11/8/2016 18:00;31,011
11/8/2016 18:15;30,582
11/8/2016 18:30;30,343
11/8/2016 18:45;30,912
11/8/2016 19:00;30,278
11/8/2016 19:15;28,845
11/8/2016 19:30;27,680
11/8/2016 19:45;26,759
11/8/2016 20:00;26,042
11/8/2016 20:15;25,427
11/8/2016 20:30;24,866
11/8/2016 20:45;24,365
11/8/2016 21:00;23,993
11/8/2016 21:15;23,658
11/8/2016 21:30;23,508
11/8/2016 21:45;23,450
11/8/2016 22:00;23,422
11/8/2016 22:15;23,376
11/8/2016 22:30;23,326
11/8/2016 22:45;23,265
11/8/2016 23:00;23,159
11/8/2016 23:15;23,082
11/8/2016 23:30;23,037
11/8/2016 23:45;23,040
12/8/2016 00:00;23,027
12/8/2016 00:15;22,972
12/8/2016 00:30;22,894
12/8/2016 00:45;22,882
12/8/2016 01:00;22,836
12/8/2016 01:15;22,771
12/8/2016 01:30;22,778
12/8/2016 01:45;22,723
12/8/2016 02:00;22,638
12/8/2016 02:15;22,517
12/8/2016 02:30;22,408
12/8/2016 02:45;22,459
12/8/2016 03:00;22,535
12/8/2016 03:15;22,556
12/8/2016 03:30;22,439
12/8/2016 03:45;22,213
12/8/2016 04:00;22,127
12/8/2016 04:15;22,169
12/8/2016 04:30;22,188
12/8/2016 04:45;22,202
12/8/2016 05:00;22,237
12/8/2016 05:15;22,213
12/8/2016 05:30;22,097
12/8/2016 05:45;22,038
12/8/2016 06:00;21,984
12/8/2016 06:15;21,945
12/8/2016 06:30;21,886
12/8/2016 06:45;21,810
12/8/2016 07:00;21,777
12/8/2016 07:15;21,873
12/8/2016 07:30;22,133
12/8/2016 07:45;22,358
12/8/2016 08:00;22,704
12/8/2016 08:15;23,210
12/8/2016 08:30;23,706
12/8/2016 08:45;24,407
12/8/2016 09:00;25,343
12/8/2016 09:15;25,963
12/8/2016 09:30;26,273
12/8/2016 09:45;26,470
12/8/2016 10:00;26,838
12/8/2016 10:15;26,974
12/8/2016 10:30;26,687
12/8/2016 10:45;26,715
12/8/2016 11:00;26,611
12/8/2016 11:15;26,765
12/8/2016 11:30;26,936
12/8/2016 11:45;27,105
12/8/2016 12:00;27,471
12/8/2016 12:15;27,488
12/8/2016 12:30;27,667
12/8/2016 12:45;27,968
12/8/2016 13:00;27,698
12/8/2016 13:15;27,034
12/8/2016 13:30;26,904
12/8/2016 13:45;27,128
12/8/2016 14:00;26,841
12/8/2016 14:15;26,868
12/8/2016 14:30;27,100
12/8/2016 14:45;27,348
12/8/2016 15:00;27,339
12/8/2016 15:15;27,338
12/8/2016 15:30;27,374
12/8/2016 15:45;27,748
12/8/2016 16:00;27,720
12/8/2016 16:15;27,302
12/8/2016 16:30;26,586
12/8/2016 16:45;26,051
12/8/2016 17:00;26,146
12/8/2016 17:15;25,975
12/8/2016 17:30;25,685
12/8/2016 17:45;25,694
12/8/2016 18:00;25,741
12/8/2016 18:15;25,366
12/8/2016 18:30;25,228
12/8/2016 18:45;25,778
12/8/2016 19:00;24,891
12/8/2016 19:15;23,818
12/8/2016 19:30;22,977
12/8/2016 19:45;22,447
12/8/2016 20:00;22,105
12/8/2016 20:15;21,856
12/8/2016 20:30;21,630
12/8/2016 20:45;21,439
12/8/2016 21:00;21,314
12/8/2016 21:15;21,280
12/8/2016 21:30;21,355
12/8/2016 21:45;21,580
12/8/2016 22:00;21,501
12/8/2016 22:15;21,415
12/8/2016 22:30;21,359
12/8/2016 22:45;21,462
12/8/2016 23:00;21,461
12/8/2016 23:15;21,316
12/8/2016 23:30;21,289
12/8/2016 23:45;21,218
13/8/2016 00:00;21,182
13/8/2016 00:15;21,181
13/8/2016 00:30;21,174
13/8/2016 00:45;21,115
13/8/2016 01:00;21,053
13/8/2016 01:15;21,035
13/8/2016 01:30;21,015
13/8/2016 01:45;20,983
13/8/2016 02:00;20,883
13/8/2016 02:15;20,692
13/8/2016 02:30;20,521
13/8/2016 02:45;20,346
13/8/2016 03:00;20,141
13/8/2016 03:15;19,989
13/8/2016 03:30;19,887
13/8/2016 03:45;19,800
13/8/2016 04:00;19,854
13/8/2016 04:15;19,797
13/8/2016 04:30;19,755
13/8/2016 04:45;19,768
13/8/2016 05:00;19,727
13/8/2016 05:15;19,922
13/8/2016 05:30;20,149
13/8/2016 05:45;20,198
13/8/2016 06:00;20,228
13/8/2016 06:15;20,334
13/8/2016 06:30;20,398
13/8/2016 06:45;20,557
13/8/2016 07:00;20,372
13/8/2016 07:15;20,455
13/8/2016 07:30;20,715
13/8/2016 07:45;20,929
13/8/2016 08:00;21,553
13/8/2016 08:15;21,884
13/8/2016 08:30;22,133
13/8/2016 08:45;22,180
13/8/2016 09:00;22,668
13/8/2016 09:15;23,376
13/8/2016 09:30;25,070
13/8/2016 09:45;25,436
13/8/2016 10:00;26,836
13/8/2016 10:15;27,946
13/8/2016 10:30;28,641
13/8/2016 10:45;28,767
13/8/2016 11:00;27,201
13/8/2016 11:15;26,693
13/8/2016 11:30;27,706
13/8/2016 11:45;28,168
13/8/2016 12:00;28,354
13/8/2016 12:15;28,834
13/8/2016 12:30;29,273
13/8/2016 12:45;29,935
13/8/2016 13:00;29,576
13/8/2016 13:15;29,104
13/8/2016 13:30;29,394
13/8/2016 13:45;29,641
13/8/2016 14:00;29,236
13/8/2016 14:15;29,091
13/8/2016 14:30;29,274
13/8/2016 14:45;29,630
13/8/2016 15:00;29,904
13/8/2016 15:15;29,776
13/8/2016 15:30;29,761
13/8/2016 15:45;30,376
13/8/2016 16:00;31,714
13/8/2016 16:15;32,255
13/8/2016 16:30;31,374
13/8/2016 16:45;30,525
13/8/2016 17:00;30,151
13/8/2016 17:15;29,636
13/8/2016 17:30;29,034
13/8/2016 17:45;28,606
13/8/2016 18:00;28,697
13/8/2016 18:15;28,194
13/8/2016 18:30;27,971
13/8/2016 18:45;28,720
13/8/2016 19:00;28,451
13/8/2016 19:15;26,187
13/8/2016 19:30;24,662
13/8/2016 19:45;23,826
13/8/2016 20:00;23,136
13/8/2016 20:15;22,501
13/8/2016 20:30;22,042
13/8/2016 20:45;21,699
13/8/2016 21:00;21,477
13/8/2016 21:15;21,291
13/8/2016 21:30;21,102
13/8/2016 21:45;21,012
13/8/2016 22:00;20,798
13/8/2016 22:15;20,778
13/8/2016 22:30;20,609
13/8/2016 22:45;20,472
13/8/2016 23:00;20,468
13/8/2016 23:15;20,459
13/8/2016 23:30;20,355
13/8/2016 23:45;20,366
14/8/2016 00:00;20,456
14/8/2016 00:15;20,767
14/8/2016 00:30;20,973
14/8/2016 00:45;21,106
14/8/2016 01:00;21,036
14/8/2016 01:15;20,936
14/8/2016 01:30;20,850
14/8/2016 01:45;20,876
14/8/2016 02:00;20,916
14/8/2016 02:15;21,005
14/8/2016 02:30;21,136
14/8/2016 02:45;21,121
14/8/2016 03:00;21,342
14/8/2016 03:15;21,398
14/8/2016 03:30;21,594
14/8/2016 03:45;21,784
14/8/2016 04:00;22,121
14/8/2016 04:15;22,443
14/8/2016 04:30;22,485
14/8/2016 04:45;22,439
14/8/2016 05:00;22,521
14/8/2016 05:15;22,538
14/8/2016 05:30;22,452
14/8/2016 05:45;22,333
14/8/2016 06:00;22,180
14/8/2016 06:15;22,126
14/8/2016 06:30;21,976
14/8/2016 06:45;22,043
14/8/2016 07:00;22,231
14/8/2016 07:15;22,339
14/8/2016 07:30;22,590
14/8/2016 07:45;22,799
14/8/2016 08:00;23,135
14/8/2016 08:15;23,589
14/8/2016 08:30;24,076
14/8/2016 08:45;24,706
14/8/2016 09:00;25,552
14/8/2016 09:15;26,535
14/8/2016 09:30;27,314
14/8/2016 09:45;27,952
14/8/2016 10:00;28,351
14/8/2016 10:15;28,914
14/8/2016 10:30;29,176
14/8/2016 10:45;29,627
14/8/2016 11:00;29,672
14/8/2016 11:15;29,569
14/8/2016 11:30;29,649
14/8/2016 11:45;29,705
14/8/2016 12:00;29,635
14/8/2016 12:15;29,478
14/8/2016 12:30;30,131
14/8/2016 12:45;30,194
14/8/2016 13:00;30,083
14/8/2016 13:15;29,943
14/8/2016 13:30;30,171
14/8/2016 13:45;30,283
14/8/2016 14:00;30,014
14/8/2016 14:15;30,062
14/8/2016 14:30;30,048
14/8/2016 14:45;30,393
14/8/2016 15:00;30,490
14/8/2016 15:15;30,553
14/8/2016 15:30;30,235
14/8/2016 15:45;30,777
14/8/2016 16:00;31,900
14/8/2016 16:15;32,527
14/8/2016 16:30;31,741
14/8/2016 16:45;30,875
14/8/2016 17:00;30,131
14/8/2016 17:15;29,805
14/8/2016 17:30;29,544
14/8/2016 17:45;29,179
14/8/2016 18:00;29,277
14/8/2016 18:15;28,748
14/8/2016 18:30;28,318
14/8/2016 18:45;28,618
14/8/2016 19:00;28,039
14/8/2016 19:15;26,711
14/8/2016 19:30;25,700
14/8/2016 19:45;24,975
14/8/2016 20:00;24,362
14/8/2016 20:15;23,821
14/8/2016 20:30;23,342
14/8/2016 20:45;22,907
14/8/2016 21:00;22,560
14/8/2016 21:15;22,329
14/8/2016 21:30;22,114
14/8/2016 21:45;22,015
14/8/2016 22:00;21,869
14/8/2016 22:15;21,796
14/8/2016 22:30;21,599
14/8/2016 22:45;21,554
14/8/2016 23:00;21,421
14/8/2016 23:15;21,227
14/8/2016 23:30;21,052
14/8/2016 23:45;20,937
15/8/2016 00:00;20,804
15/8/2016 00:15;20,731
15/8/2016 00:30;20,793
15/8/2016 00:45;20,916
15/8/2016 01:00;21,132
15/8/2016 01:15;21,289
15/8/2016 01:30;21,372
15/8/2016 01:45;21,494
15/8/2016 02:00;21,797
15/8/2016 02:15;21,816
15/8/2016 02:30;21,458
15/8/2016 02:45;21,303
15/8/2016 03:00;21,165
15/8/2016 03:15;21,136
15/8/2016 03:30;21,078
15/8/2016 03:45;21,029
15/8/2016 04:00;21,025
15/8/2016 04:15;21,045
15/8/2016 04:30;21,372
15/8/2016 04:45;21,334
15/8/2016 05:00;20,980
15/8/2016 05:15;20,577
15/8/2016 05:30;20,422
15/8/2016 05:45;20,619
15/8/2016 06:00;20,841
15/8/2016 06:15;21,046
15/8/2016 06:30;21,099
15/8/2016 06:45;21,040
15/8/2016 07:00;21,020
15/8/2016 07:15;21,172
15/8/2016 07:30;21,747
15/8/2016 07:45;21,920
15/8/2016 08:00;22,075
15/8/2016 08:15;22,558
15/8/2016 08:30;22,923
15/8/2016 08:45;23,457
15/8/2016 09:00;24,298
15/8/2016 09:15;25,431
15/8/2016 09:30;26,625
15/8/2016 09:45;27,437
15/8/2016 10:00;27,970
15/8/2016 10:15;28,512
15/8/2016 10:30;28,636
15/8/2016 10:45;28,967
15/8/2016 11:00;29,156
15/8/2016 11:15;29,486
15/8/2016 11:30;29,080
15/8/2016 11:45;28,909
15/8/2016 12:00;29,173
15/8/2016 12:15;29,319
15/8/2016 12:30;29,998
15/8/2016 12:45;30,858
15/8/2016 13:00;30,422
15/8/2016 13:15;30,236
15/8/2016 13:30;29,890
15/8/2016 13:45;29,936
15/8/2016 14:00;29,693
15/8/2016 14:15;29,753
15/8/2016 14:30;30,015
15/8/2016 14:45;30,235
15/8/2016 15:00;30,400
15/8/2016 15:15;30,173
15/8/2016 15:30;29,685
15/8/2016 15:45;29,587
15/8/2016 16:00;29,910
15/8/2016 16:15;30,252
15/8/2016 16:30;29,775
15/8/2016 16:45;29,589
15/8/2016 17:00;29,659
15/8/2016 17:15;29,161
15/8/2016 17:30;28,377
15/8/2016 17:45;27,967
15/8/2016 18:00;28,088
15/8/2016 18:15;28,253
15/8/2016 18:30;28,431
15/8/2016 18:45;29,300
15/8/2016 19:00;28,726
15/8/2016 19:15;27,155
15/8/2016 19:30;25,812
15/8/2016 19:45;24,863
15/8/2016 20:00;24,114
15/8/2016 20:15;23,431
15/8/2016 20:30;22,930
15/8/2016 20:45;22,560
15/8/2016 21:00;22,241
15/8/2016 21:15;21,990
15/8/2016 21:30;21,800
15/8/2016 21:45;21,554
15/8/2016 22:00;21,342
15/8/2016 22:15;21,180
15/8/2016 22:30;21,072
15/8/2016 22:45;21,056
15/8/2016 23:00;21,049
15/8/2016 23:15;21,125
15/8/2016 23:30;21,514
15/8/2016 23:45;21,902
16/8/2016 00:00;21,783
16/8/2016 00:15;21,732
16/8/2016 00:30;21,724
16/8/2016 00:45;21,790
16/8/2016 01:00;21,715
16/8/2016 01:15;21,681
16/8/2016 01:30;21,543
16/8/2016 01:45;21,421
16/8/2016 02:00;21,284
16/8/2016 02:15;21,207
16/8/2016 02:30;21,356
16/8/2016 02:45;21,502
16/8/2016 03:00;21,590
16/8/2016 03:15;21,571
16/8/2016 03:30;21,390
16/8/2016 03:45;21,198
16/8/2016 04:00;21,020
16/8/2016 04:15;20,920
16/8/2016 04:30;20,790
16/8/2016 04:45;20,589
16/8/2016 05:00;20,748
16/8/2016 05:15;21,016
16/8/2016 05:30;21,038
16/8/2016 05:45;21,154
16/8/2016 06:00;21,238
16/8/2016 06:15;21,238
16/8/2016 06:30;21,289
16/8/2016 06:45;21,202
16/8/2016 07:00;21,177
16/8/2016 07:15;21,197
16/8/2016 07:30;21,508
16/8/2016 07:45;21,721
16/8/2016 08:00;22,215
16/8/2016 08:15;22,715
16/8/2016 08:30;23,093
16/8/2016 08:45;23,569
16/8/2016 09:00;24,349
16/8/2016 09:15;25,343
16/8/2016 09:30;26,389
16/8/2016 09:45;27,213
16/8/2016 10:00;27,905
16/8/2016 10:15;28,497
16/8/2016 10:30;29,005
16/8/2016 10:45;29,526
16/8/2016 11:00;30,165
16/8/2016 11:15;30,689
16/8/2016 11:30;30,721
16/8/2016 11:45;30,760
16/8/2016 12:00;31,062
16/8/2016 12:15;31,324
16/8/2016 12:30;32,307
16/8/2016 12:45;32,942
16/8/2016 13:00;32,765
16/8/2016 13:15;32,731
16/8/2016 13:30;32,974
16/8/2016 13:45;33,109
16/8/2016 14:00;32,763
16/8/2016 14:15;31,987
16/8/2016 14:30;30,958
16/8/2016 14:45;30,595
16/8/2016 15:00;30,747
16/8/2016 15:15;30,898
16/8/2016 15:30;30,875
16/8/2016 15:45;31,456
16/8/2016 16:00;32,468
16/8/2016 16:15;33,188
16/8/2016 16:30;32,145
16/8/2016 16:45;31,286
16/8/2016 17:00;30,705
16/8/2016 17:15;30,425
16/8/2016 17:30;30,303
16/8/2016 17:45;30,162
16/8/2016 18:00;30,442
16/8/2016 18:15;30,074
16/8/2016 18:30;30,021
16/8/2016 18:45;30,923
16/8/2016 19:00;30,441
16/8/2016 19:15;29,225
16/8/2016 19:30;27,999
16/8/2016 19:45;26,772
16/8/2016 20:00;25,765
16/8/2016 20:15;24,935
16/8/2016 20:30;24,399
16/8/2016 20:45;23,901
16/8/2016 21:00;23,528
16/8/2016 21:15;23,211
16/8/2016 21:30;22,868
16/8/2016 21:45;22,624
16/8/2016 22:00;22,447
16/8/2016 22:15;22,304
16/8/2016 22:30;22,115
16/8/2016 22:45;21,941
16/8/2016 23:00;21,698
16/8/2016 23:15;21,498
16/8/2016 23:30;21,333
16/8/2016 23:45;21,301
17/8/2016 00:00;21,211
17/8/2016 00:15;21,241
17/8/2016 00:30;21,207
17/8/2016 00:45;21,168
17/8/2016 01:00;21,125
17/8/2016 01:15;21,013
17/8/2016 01:30;20,934
17/8/2016 01:45;20,844
17/8/2016 02:00;20,877
17/8/2016 02:15;20,907
17/8/2016 02:30;20,863
17/8/2016 02:45;20,744
17/8/2016 03:00;20,617
17/8/2016 03:15;20,504
17/8/2016 03:30;20,451
17/8/2016 03:45;20,562
17/8/2016 04:00;20,715
17/8/2016 04:15;20,798
17/8/2016 04:30;20,838
17/8/2016 04:45;20,899
17/8/2016 05:00;20,828
17/8/2016 05:15;20,797
17/8/2016 05:30;20,778
17/8/2016 05:45;20,698
17/8/2016 06:00;20,584
17/8/2016 06:15;20,476
17/8/2016 06:30;20,252
17/8/2016 06:45;19,987
17/8/2016 07:00;19,840
17/8/2016 07:15;19,790
17/8/2016 07:30;19,834
17/8/2016 07:45;19,961
17/8/2016 08:00;20,246
17/8/2016 08:15;20,670
17/8/2016 08:30;21,200
17/8/2016 08:45;21,917
17/8/2016 09:00;22,719
17/8/2016 09:15;23,615
17/8/2016 09:30;24,728
17/8/2016 09:45;25,795
17/8/2016 10:00;26,738
17/8/2016 10:15;27,632
17/8/2016 10:30;28,262
17/8/2016 10:45;28,984
17/8/2016 11:00;29,391
17/8/2016 11:15;29,627
17/8/2016 11:30;29,944
17/8/2016 11:45;30,224
17/8/2016 12:00;30,379
17/8/2016 12:15;30,526
17/8/2016 12:30;31,347
17/8/2016 12:45;31,659
17/8/2016 13:00;31,344
17/8/2016 13:15;31,405
17/8/2016 13:30;31,358
17/8/2016 13:45;31,497
17/8/2016 14:00;31,260
17/8/2016 14:15;31,078
17/8/2016 14:30;30,733
17/8/2016 14:45;30,543
17/8/2016 15:00;30,629
17/8/2016 15:15;30,889
17/8/2016 15:30;30,371
17/8/2016 15:45;30,705
17/8/2016 16:00;31,368
17/8/2016 16:15;32,627
17/8/2016 16:30;31,996
17/8/2016 16:45;31,797
17/8/2016 17:00;31,567
17/8/2016 17:15;31,704
